IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,425,0.00
8.217.85.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,426,0.00
8.218.65.237,2052,2052,false,HKG,Asia Pacific,Hong Kong,428,0.00
8.218.122.55,2087,2087,true,HKG,Asia Pacific,Hong Kong,432,0.00
47.243.27.217,2082,2082,false,HKG,Asia Pacific,Hong Kong,432,0.00
47.243.27.217,8880,8880,false,HKG,Asia Pacific,Hong Kong,436,0.00
47.242.234.127,2052,2052,false,HKG,Asia Pacific,Hong Kong,437,0.00
8.218.211.17,8080,8080,false,HKG,Asia Pacific,Hong Kong,438,0.00
47.242.54.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,438,0.00
8.218.18.132,2082,2082,false,HKG,Asia Pacific,Hong Kong,438,0.00
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,440,0.00
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,441,0.00
8.217.251.62,8080,8080,false,HKG,Asia Pacific,Hong Kong,443,0.00
8.210.89.245,2086,2086,false,HKG,Asia Pacific,Hong Kong,446,0.00
8.218.188.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,446,0.00
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,447,0.00
8.218.52.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,453,0.00
8.218.48.92,8080,8080,false,HKG,Asia Pacific,Hong Kong,453,0.00
8.218.52.115,80,80,false,HKG,Asia Pacific,Hong Kong,454,0.00
47.76.146.1,80,80,false,HKG,Asia Pacific,Hong Kong,454,0.00
8.218.22.210,80,80,false,HKG,Asia Pacific,Hong Kong,454,0.00
8.218.22.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,456,0.00
8.217.145.40,2095,2095,false,HKG,Asia Pacific,Hong Kong,456,0.00
8.210.119.11,8880,8880,false,HKG,Asia Pacific,Hong Kong,458,0.00
8.210.146.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,458,0.00
47.76.146.1,2052,2052,false,HKG,Asia Pacific,Hong Kong,465,0.00
8.217.159.210,2086,2086,false,HKG,Asia Pacific,Hong Kong,466,0.00
8.210.101.157,80,80,false,HKG,Asia Pacific,Hong Kong,467,0.00
8.210.65.1,8080,8080,false,HKG,Asia Pacific,Hong Kong,468,0.00
47.242.59.216,80,80,false,HKG,Asia Pacific,Hong Kong,468,0.00
47.243.173.187,2082,2082,false,HKG,Asia Pacific,Hong Kong,471,0.00
8.210.65.1,2095,2095,false,HKG,Asia Pacific,Hong Kong,472,0.00
8.210.146.108,80,80,false,HKG,Asia Pacific,Hong Kong,475,0.00
47.243.203.119,8080,8080,false,HKG,Asia Pacific,Hong Kong,478,0.00
47.76.32.108,2086,2086,false,HKG,Asia Pacific,Hong Kong,479,0.00
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,480,0.00
8.218.126.53,2095,2095,false,HKG,Asia Pacific,Hong Kong,481,0.00
8.217.207.60,8080,8080,false,HKG,Asia Pacific,Hong Kong,484,0.00
8.217.207.60,2082,2082,false,HKG,Asia Pacific,Hong Kong,485,0.00
8.217.221.165,80,80,false,HKG,Asia Pacific,Hong Kong,486,0.00
47.76.94.15,8080,8080,false,HKG,Asia Pacific,Hong Kong,488,0.00
8.217.221.165,8880,8880,false,HKG,Asia Pacific,Hong Kong,489,0.00
8.217.193.25,2095,2095,false,HKG,Asia Pacific,Hong Kong,489,0.00
8.217.248.220,80,80,false,HKG,Asia Pacific,Hong Kong,489,0.00
8.218.201.73,2082,2082,false,HKG,Asia Pacific,Hong Kong,489,0.00
47.242.171.94,2086,2086,false,HKG,Asia Pacific,Hong Kong,490,0.00
47.242.125.241,2095,2095,false,HKG,Asia Pacific,Hong Kong,492,0.00
8.210.156.6,2095,2095,false,HKG,Asia Pacific,Hong Kong,494,0.00
8.218.18.132,80,80,false,HKG,Asia Pacific,Hong Kong,497,0.00
47.243.173.187,2086,2086,false,HKG,Asia Pacific,Hong Kong,500,0.00
8.210.39.96,8080,8080,false,HKG,Asia Pacific,Hong Kong,500,0.00
47.242.232.14,2086,2086,false,HKG,Asia Pacific,Hong Kong,501,0.00
47.76.94.15,2052,2052,false,HKG,Asia Pacific,Hong Kong,503,0.00
8.218.188.129,2086,2086,false,HKG,Asia Pacific,Hong Kong,504,0.00
8.217.193.25,2082,2082,false,HKG,Asia Pacific,Hong Kong,505,0.00
8.217.149.28,2082,2082,false,HKG,Asia Pacific,Hong Kong,505,0.00
47.76.77.103,2095,2095,false,HKG,Asia Pacific,Hong Kong,506,0.00
8.210.156.6,8880,8880,false,HKG,Asia Pacific,Hong Kong,509,0.00
8.210.9.129,2082,2082,false,HKG,Asia Pacific,Hong Kong,509,0.00
8.218.207.169,8080,8080,false,HKG,Asia Pacific,Hong Kong,510,0.00
8.218.2.181,8880,8880,false,HKG,Asia Pacific,Hong Kong,514,0.00
8.218.2.181,2052,2052,false,HKG,Asia Pacific,Hong Kong,514,0.00
8.218.146.204,2052,2052,false,HKG,Asia Pacific,Hong Kong,515,0.00
8.218.11.90,80,80,false,HKG,Asia Pacific,Hong Kong,515,0.00
8.210.156.6,8080,8080,false,HKG,Asia Pacific,Hong Kong,516,0.00
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,517,0.00
